기준일자,박스오피스순위,영화명,해당일관객수,누적관객수,스크린수,상영횟수
2025-10-06,4,원 배틀 애프터 어나더,36598,170629,595,841
2025-10-06,5,극장판 귀멸의 칼날: 무한성편,32462,5221809,615,902
2025-10-06,6,얼굴,15620,1018131,444,593
2025-10-06,7,브레드이발소: 베이커리타운의 악당들,13699,163104,351,702
2025-10-06,8,연의 편지,11667,102934,532,803
2025-10-06,9,개비의 매직하우스 극장판,6911,55441,404,530
2025-10-06,10,F1 더 무비,5517,5173814,131,139
2025-10-05,1,보스,218913,671923,1168,5358
2025-10-05,2,어쩔수가없다,133229,1858042,1164,3817
2025-10-05,3,극장판 체인소 맨: 레제편,95148,1078796,932,3064
2025-10-05,4,극장판 귀멸의 칼날: 무한성편,36617,5189347,635,928
2025-10-05,5,원 배틀 애프터 어나더,30509,134031,576,802
2025-10-05,6,브레드이발소: 베이커리타운의 악당들,14834,149405,387,745
2025-10-05,7,연의 편지,13006,91267,553,881
2025-10-05,8,얼굴,12455,1002511,454,609
2025-10-05,9,개비의 매직하우스 극장판,7629,48530,418,546
2025-10-05,10,F1 더 무비,4213,5168297,126,136
2025-10-04,1,보스,208854,453010,1167,5375
2025-10-04,2,어쩔수가없다,146996,1724813,1149,3814
2025-10-04,3,극장판 체인소 맨: 레제편,119179,983648,919,2994
2025-10-04,4,극장판 귀멸의 칼날: 무한성편,47557,5152730,624,887
2025-10-04,5,원 배틀 애프터 어나더,30118,103522,563,784
2025-10-04,6,브레드이발소: 베이커리타운의 악당들,22083,134571,381,759
2025-10-04,7,연의 편지,17519,78261,552,921
2025-10-04,8,얼굴,14142,990056,488,652
2025-10-04,9,개비의 매직하우스 극장판,11641,40901,434,556
2025-10-04,10,F1 더 무비,4219,5164084,133,144
2025-10-03,1,보스,238887,244156,1163,5416
2025-10-03,2,어쩔수가없다,178346,1577817,1133,3849
2025-10-03,3,극장판 체인소 맨: 레제편,138327,864469,843,2861
2025-10-03,4,극장판 귀멸의 칼날: 무한성편,41473,5105173,538,795
2025-10-03,5,브레드이발소: 베이커리타운의 악당들,32326,112488,387,762
2025-10-03,6,원 배틀 애프터 어나더,27679,73404,553,778
2025-10-03,7,연의 편지,21227,60742,541,968
2025-10-03,8,개비의 매직하우스 극장판,18734,29260,409,527
2025-10-03,9,얼굴,16885,975914,504,709
2025-10-03,10,배달의 영웅 : 캐리와 슈퍼콜라2,6864,7214,385,463
2025-10-02,1,어쩔수가없다,89974,1399471,1345,4934
2025-10-02,2,극장판 체인소 맨: 레제편,83677,726142,902,3419
2025-10-02,3,극장판 귀멸의 칼날: 무한성편,22468,5063700,595,1063
2025-10-02,4,원 배틀 애프터 어나더,21949,45725,615,1208
2025-10-02,5,얼굴,15790,959029,708,1326
2025-10-02,6,연의 편지,14376,39515,597,1502
2025-10-02,7,F1 더 무비,3986,5155294,172,224
2025-10-02,8,워킹맨,2751,7210,171,373
2025-10-02,9,아바타: 물의 길,2359,10809520,121,164
2025-10-02,10,브레드이발소: 베이커리타운의 악당들,2261,80162,196,232
2025-10-01,1,어쩔수가없다,75260,1309497,1353,4767
2025-10-01,2,극장판 체인소 맨: 레제편,63086,642465,886,3209
2025-10-01,3,원 배틀 애프터 어나더,21492,23776,601,1195
2025-10-01,4,연의 편지,16340,25139,595,1478
2025-10-01,5,극장판 귀멸의 칼날: 무한성편,14571,5041232,585,993
2025-10-01,6,얼굴,10715,943239,671,1220
2025-10-01,7,워킹맨,4459,4459,173,408
2025-10-01,8,아바타: 물의 길,2092,10807161,123,162
2025-10-01,9,그저 사고였을 뿐,2061,2729,102,112
2025-10-01,10,브레드이발소: 베이커리타운의 악당들,2046,77901,185,222
2025-09-30,1,어쩔수가없다,81342,1234237,1592,5815
2025-09-30,2,극장판 체인소 맨: 레제편,55748,579379,900,3266
2025-09-30,3,극장판 귀멸의 칼날: 무한성편,16574,5026661,659,1224
2025-09-30,4,얼굴,13627,932524,726,1579
2025-09-30,5,F1 더 무비,3590,5149315,247,291
2025-09-30,6,모노노케 히메,2821,170301,286,327
2025-09-30,7,브레드이발소: 베이커리타운의 악당들,1889,75855,173,204
2025-09-30,8,파르테노페,1542,7534,51,60
2025-09-30,9,명탐정 코난: 17년 전의 진상,1531,74368,175,229
2025-09-30,10,좀비딸,1515,5625731,64,66
2025-09-29,1,어쩔수가없다,79230,1152895,1589,5824
2025-09-29,2,극장판 체인소 맨: 레제편,49160,523631,892,3236
2025-09-29,3,극장판 귀멸의 칼날: 무한성편,13813,5010087,648,1222
2025-09-29,4,얼굴,11510,918897,694,1544
2025-09-29,5,F1 더 무비,2892,5145725,228,273
2025-09-29,6,모노노케 히메,2683,167480,267,311
2025-09-29,7,보스,2418,4593,13,13
2025-09-29,8,브레드이발소: 베이커리타운의 악당들,1393,73966,176,212
2025-09-29,9,프랑켄슈타인 : 더 뮤지컬 라이브,1337,50640,122,160
2025-09-29,10,명탐정 코난: 17년 전의 진상,1236,72837,170,226
2025-09-28,1,어쩔수가없다,240255,1073665,1786,6738
2025-09-28,2,극장판 체인소 맨: 레제편,105568,474471,1064,3500
2025-09-28,3,극장판 귀멸의 칼날: 무한성편,44837,4996274,688,1240
2025-09-28,4,얼굴,34021,907387,811,1515
2025-09-28,5,브레드이발소: 베이커리타운의 악당들,32432,72573,369,734
2025-09-28,6,바다 탐험대 옥토넛 어보브 앤 비욘드 : 콰지의 깜짝 어드벤처,7266,14103,279,400
2025-09-28,7,모노노케 히메,6028,164797,274,317
2025-09-28,8,F1 더 무비,5296,5142833,220,248
2025-09-28,9,명탐정 코난: 17년 전의 진상,4279,71601,185,241
2025-09-28,10,프랑켄슈타인 : 더 뮤지컬 라이브,3181,49303,123,157
2025-09-27,1,어쩔수가없다,242013,833410,1806,7142
2025-09-27,2,극장판 체인소 맨: 레제편,122901,368903,1059,3580
2025-09-27,3,극장판 귀멸의 칼날: 무한성편,48069,4951437,695,1276
2025-09-27,4,얼굴,36092,873366,804,1570
2025-09-27,5,브레드이발소: 베이커리타운의 악당들,26349,40141,368,725
2025-09-27,6,모노노케 히메,7313,158769,290,344
2025-09-27,7,F1 더 무비,5310,5137537,219,245
2025-09-27,8,바다 탐험대 옥토넛 어보브 앤 비욘드 : 콰지의 깜짝 어드벤처,4909,6837,269,401
2025-09-27,9,명탐정 코난: 17년 전의 진상,4414,67322,185,241
2025-09-27,10,프랑켄슈타인 : 더 뮤지컬 라이브,4015,46122,124,157
2025-09-26,1,어쩔수가없다,127023,591397,1872,7211
2025-09-26,2,극장판 체인소 맨: 레제편,83236,246002,881,2930
2025-09-26,3,극장판 귀멸의 칼날: 무한성편,23967,4903368,618,1224
2025-09-26,4,얼굴,19889,837274,766,1648
2025-09-26,5,모노노케 히메,4338,151456,304,359
2025-09-26,6,F1 더 무비,4164,5132227,224,258
2025-09-26,7,명탐정 코난: 17년 전의 진상,2676,62908,205,274
2025-09-26,8,프랑켄슈타인 : 더 뮤지컬 라이브,2400,42107,115,150
2025-09-26,9,좀비딸,1271,5621937,84,88
2025-09-26,10,킹 오브 프리즘 -유어 엔드리스 콜- 모두 빛나라! 프리즘 투어즈 ,1093,31393,12,16
2025-09-25,1,어쩔수가없다,109726,464374,1860,6848
2025-09-25,2,극장판 체인소 맨: 레제편,53902,162766,789,2592
2025-09-25,3,극장판 귀멸의 칼날: 무한성편,15312,4879401,577,1145
2025-09-25,4,얼굴,14855,817385,757,1553
2025-09-25,5,F1 더 무비,3445,5128063,216,248
2025-09-25,6,모노노케 히메,3017,147118,290,332
2025-09-25,7,명탐정 코난: 17년 전의 진상,2528,60232,197,272
2025-09-25,8,좀비딸,2520,5620666,85,88
2025-09-25,9,프랑켄슈타인 : 더 뮤지컬 라이브,2223,39707,118,152
2025-09-25,10,보스,1431,2175,8,8
2025-09-24,1,어쩔수가없다,331495,354648,2114,7378
2025-09-24,2,극장판 체인소 맨: 레제편,108722,108864,829,2557
2025-09-24,3,얼굴,25216,802530,773,1514
2025-09-24,4,극장판 귀멸의 칼날: 무한성편,23432,4864089,601,1078
2025-09-24,5,모노노케 히메,5349,144101,288,326
2025-09-24,6,명탐정 코난: 17년 전의 진상,4000,57704,216,298
2025-09-24,7,F1 더 무비,3622,5124618,183,207
2025-09-24,8,파르테노페,1228,1370,50,53
2025-09-24,9,좀비딸,1114,5618146,75,81
2025-09-24,10,2016 방탄소년단 라이브 화양연화 온 스테이지 : 에필로그 리마스터링,1082,1232,95,157
2025-09-23,1,얼굴,25433,777314,972,3201
2025-09-23,2,극장판 귀멸의 칼날: 무한성편,19900,4840657,925,2431
2025-09-23,3,어쩔수가없다,14828,23153,88,89
2025-09-23,4,F1 더 무비,5579,5120996,491,733
2025-09-23,5,살인자 리포트,5280,360799,483,760
2025-09-23,6,모노노케 히메,5061,138752,503,837
2025-09-23,7,귀시,4235,63425,503,803
2025-09-23,8,너의 이름은.,3510,3962543,47,48
2025-09-23,9,명탐정 코난: 17년 전의 진상,3339,53704,240,509
2025-09-23,10,건국전쟁2 ,2693,43913,186,213
2025-09-22,1,얼굴,29018,751881,942,3293
2025-09-22,2,극장판 귀멸의 칼날: 무한성편,19985,4820757,901,2458
2025-09-22,3,어쩔수가없다,8261,8325,40,48
2025-09-22,4,모노노케 히메,4975,133691,491,808
2025-09-22,5,F1 더 무비,4845,5115417,496,732
2025-09-22,6,귀시,4120,59190,477,787
2025-09-22,7,명탐정 코난: 17년 전의 진상,3644,50365,232,514
2025-09-22,8,살인자 리포트,3573,355519,444,727
2025-09-22,9,좀비딸,2880,5614364,271,330
2025-09-22,10,너의 이름은.,2840,3959033,35,36
2025-09-21,1,얼굴,90696,722863,1075,3861
2025-09-21,2,극장판 귀멸의 칼날: 무한성편,78016,4800772,1067,3149
2025-09-21,3,모노노케 히메,16701,128716,578,966
2025-09-21,4,F1 더 무비,13646,5110572,540,851
2025-09-21,5,명탐정 코난: 17년 전의 진상,13277,46721,271,641
2025-09-21,6,귀시,11868,55070,608,1062
2025-09-21,7,살인자 리포트,7557,351946,536,868
2025-09-21,8,프랑켄슈타인 : 더 뮤지컬 라이브,7247,31282,160,373
2025-09-21,9,좀비딸,6474,5611484,385,502
2025-09-21,10,컨저링: 마지막 의식,6444,410827,422,563
2025-09-20,1,얼굴,113135,632167,1114,4024
2025-09-20,2,극장판 귀멸의 칼날: 무한성편,94619,4722756,1095,3289
2025-09-20,3,모노노케 히메,21595,112015,589,1002
2025-09-20,4,명탐정 코난: 17년 전의 진상,17251,33444,266,664
2025-09-20,5,F1 더 무비,16795,5096926,540,875
2025-09-20,6,귀시,14469,43202,599,1102
2025-09-20,7,프랑켄슈타인 : 더 뮤지컬 라이브,10658,24035,169,390
2025-09-20,8,컨저링: 마지막 의식,9693,404383,457,634
2025-09-20,9,살인자 리포트,9594,344389,557,915
2025-09-20,10,좀비딸,7041,5605010,401,522
2025-09-19,1,얼굴,51140,519032,1048,3218
2025-09-19,2,극장판 귀멸의 칼날: 무한성편,39840,4628137,971,2829
2025-09-19,3,명탐정 코난: 17년 전의 진상,16193,16193,245,752
2025-09-19,4,모노노케 히메,10809,90420,541,962
